label,content
1,环境测试设备、制冷设备设计、加工、生产、销售及安装；制冷设备的维修；制冷配件、建筑材料、金属材料批发、零售；水电设备、机电设备安装；从事货物及技术进出口业务，但国家限定公司经营或禁止进出口的商品和技术除外。
1,主营：五金交电、电器机械、金属材料、汽车配件、通讯器材。兼营：建筑材料、日用杂品、百货、劳保用品、办公设备。经营方式：批发零售
1,建筑材料、化工产品及原料（不含危险品）的销售。
1,过滤机、分离机、泵、水处理设备、环境保护设备、涂料机械、压力容器、非标设备的销售。下列范围限分支机构经营：过滤机、分离机、泵、水处理设备、环境保护设备、涂料机械、压力容器、非标设备的制造。
1,金属材料、建筑材料、装璜材料、五金交电、电子产品、通讯器材、电线电缆、电动工具、家用电器、机电设备、仪器仪表、陶瓷制品、卫生洁具、橡塑制品、电脑及配件、办公设备、文体用品、日用百货、化工原料及产品、包装材料、钢丝绳、阀门、管道配件、轴承、制冷设备、压缩机及配件的批发与零售。
1,建材、金属材料、建筑材料、装饰装璜材料、水暖器材、五金交电、机电产品、照明器材、化工原料、纺织品、劳保用品、电线电缆、消防器材、木材、日用百货、电梯、空调、电脑及配件、电子产品销售。
1,旧机动车交易、置换、销售及相关服务；市场设施租赁、市场管理服务；汽车（不含小汽车）、五金机电、建筑材料、钢材销售；仓储物流服务、电子产品研制、开发、销售；道路运输信息配载；市场摊位租赁、停车场经营服务；住宿、（中餐制售、烟零售；括号内项目限取得许可的分支机构经营）。
1,金属材料及其制品的销售。
1,化妆品、日用百货、洗涤用品、美容美发用品、美容器材、包装材料、文具、花卉、工艺品、家用电器、服装销售；会展服务；商务信息咨询服务；健康信息咨询服务。
1,电子产品、电脑及配件、耗材、办公设备及耗材、计算机及配件、家用电器的销售。
1,销售：建筑材料、日用百货、玻璃仪器、环保材料、厨房设备、陶瓷洁具、防水堵漏材料、灯具、床上用品、汽车保洁用品、玩具、服装、鞋帽、钟表眼镜及配件。
1,经销金属制品、金属材料、矿产品；五金制品加工；仓储。
1,许可经营项目：无 一般经营项目：净水设备零售、批发及提供维修服务。
1,民用建筑材料、吊索具、绳网带、电动工具、液压工具、气压工具、冶金夹具、汽车销售；代理汽车上牌、办证、过户、年审、保险、安全检验业务。
1,服装、服饰、鞋帽、箱包、床上用品、纺织品、羽绒制品、皮革制品、化妆品、机电设备、电子产品、灯具及配件、汽车饰品、办公用品、家具、工艺品、五金制品、日用百货的网上销售。
1,自动化智能技术、计算机信息技术咨询服务；计算机信息系统集成服务；计算机网络工程施工；计算机领域内的技术开发、技术转让、技术咨询、技术服务；企业营销策划；企业管理咨询；计算机软件的开发与销售；计算机及其配件、电子产品的销售。
1,食品、日用百货、服装、鞋帽、化妆品、工艺美术品、包装材料、办公用品、电子产品、计算机软硬件及配件、五金交电的销售。
1,电子产品的技术开发、技术咨询及销售；消防器材、五金制品、塑料制品、电线电缆、矿产品、橡胶制品、机械设备、建筑装潢材料、金属材料、化工原料（除危险品）、服装、鞋帽、针纺织品、皮革制品、日用品的销售。
1,化工原料及产品（涉及危险品的凭许可证经营）、橡塑制品、金属材料、普通机械的销售。
1,预包装食品兼散装食品的批发与零售；生、鲜食用农产品的销售。
1,销售：五金建材、日用百货、农副产品、家居用品、汽车配件、机电产品、电子元件；普通道路货物运输。
1,电子产品、汽车配件、仪器仪表的研发、生产、销售；自营和代理各类商品和技术的进出口业务（国家限定公司经营或禁止进出口的商品和技术除外）。
1,销售：服装服饰、婚纱礼服、鞋帽、家具、箱包、母婴用品、玩具、日用百货、办公用品、纺织品、床上用品、家居用品、纺织品、户外用品、机电设备、数码产品、工艺品、电子元器件、五金交电产品；自营和代理各类商品及技术的进出口业务
1,高铍铜、钨铜、铬锆铜、钨钢、铍钴铜、银钨、斜度电极及五金材料销售。
1,日用百货、母婴用品、针纺织品、服装鞋帽、装饰品、工艺礼品、玉器、玩具、花木、保健用品、文体用品、电脑软硬件及配件、包装材料、办公用品、文化用品、纸制品、化妆品、家具、木材、装潢材料、建筑材料、化工原料及产品（不含危化品）、卫生洁具、陶瓷制品、皮革制品、橡塑制品、汽摩配件、制冷设备、金属材料、电线电缆、电动工具、机电设备、健身器材、照明器材、通讯器材、音响器材、音响设备、电子产品、五金交电、医疗器械、珠宝首饰、汽车、初级农产品销售（含网上销售）；家政服务；文化信息咨询；健康信息咨询；旅游信息咨询；建筑装饰工程施工；室内装潢设计；水电安装；电器安装维修服务；票务代理；货运代理；房产中介；自有房屋租赁；仓储服务；礼仪服务；婚庆服务；翻译服务；清洁服务；摄影服务；绿化工程施工养护；设计、制作、代理、发布国内各类广告；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）；计算机技术服务；商务信息咨询；财务信息咨询；提供劳务服务；会务服务；汽车维修（须取得许可或批准后方可经营）；快递服务（须取得许可或批准后方可经营）。
1,医疗器械、计算机、电子产品销售、维修、保养、技术服务、技术咨询。***
1,销售：煤炭制品。
1,销售：电子器件、无尘耗材、家用电器、塑料制品及原材料、劳保用品、服装、鞋帽、日用百货、文化用品、建筑装潢材料、水性涂料；建筑装修装饰、建设工程施工。
1,纸制品、纸张、包装材料、通用机械及配件、预包装食品（不含冷藏冷冻食品）的销售。
1,金属材料、建筑材料、日用百货、五金产品、机械设备、针纺织品、化工原料及产品（危险品除外）、电子产品及配件的销售。
1,设计、销售：婚纱礼服；销售：服装服饰、布料及辅料、鞋帽、箱包、纺织品、床上用品、工艺礼品、办公用品、电子产品：电子商务技术开发；软件开发；自营和代理各类商品及技术的进出口业务。
1,金属材料、金属制品、五金交电、机电设备、门窗、日用百货销售。
1,批发、零售：预包装食品兼散装食品、日用百货、洗化用品、食用农产品、工艺礼品、服装服饰、鞋帽箱包、体育用品、针纺织品、电子产品、医疗器械；自营和代理各类商品及技术的进出口业务。
1,船舶设备安装工程、电子自动化工程、监控系统工程、室内装饰装潢工程、防腐防锈工程、防水工程、钢结构工程施工、安装；空调设备、电子通讯设备、制冷设备、通风设备、机电设备、金属制品、机械设备及配件、船用配套设备、铁路专用设备及器械、海洋工程专用设备、污水处理设备、橡胶制品、保温材料、塑料制品、日用百货、纺织品、五金交电、电线电缆、灯具销售；电气防火技术检测服务；通风设备维修、安装；船舶维修。
1,金属材料、模具钢材、电子产品、包装材料、非危险性的印刷电路板原材料、机械设备销售；货物及技术的进出口业务，国家限定公司经营或禁止进出口的商品和技术除外。。
1,服装、服饰、鞋帽、箱包、床上用品、纺织品、羽绒制品、皮革制品、化妆品、机电设备、电子产品、灯具及配件、汽车饰品、办公用品、家具、工艺品、五金制品、日用百货、珠宝首饰、体育用品、渔具的网上销售。
1,机械设备、金属模具、金属钣金制品的加工、销售；机电设备及配件、五金配件、劳保用品、办公用品、建筑材料、装饰装潢材料、家用电器的销售；工业设备的上门安装、上门维修及技术服务；机电工程，焊接工程，消防工程，弱电工程，防腐工程，空调工程，装饰装潢工程，建筑工程，土方工程，建筑防水工程，市政工程，道路照明工程，水电安装工程，幕墙工程，绿化工程，钢结构工程，环氧地坪工程，门窗安装工程；清洗服务；自营和代理商品及技术的进出口业务。
1,起重机械及配件、电动葫芦销售、安装、维修、保养；五金、机电、阀门、气动元件销售；货物及技术的进出口业务。
1,矿山机械设备技术开发、技术转让、技术咨询服务；矿山机械设备及配件、电子产品加工、销售；建筑工程用机械设备及配件、液压机械设备、环保设备、电气自动化设备、制冷设备、橡胶制品、塑料制品、化工原料、钢材、建筑材料、五金、交电销售。
1,纺织品、化纤原料、服装、服饰、电子设备、五金交电、办公用品、纺织机械的销售：自营和代理各类商品及技术的进出口业务。
1,通讯终端产品（不含卫星电视广播地面接收设施和发射装置）、电子产品的销售、维修；代办“全球通”、“神州行”、“动感地带”的入网及充值卡的销售业务。
1,生产、加工、销售模具、机械零部件、五金制品；经销机电设备、机械设备、汽车配件、五金产品、电子产品、塑料制品、化工原料；机械设备安装及维修。
1,销售：电线电缆、照明灯具、电力成套电器、建材、五金。
1,金属材料及其制品的销售、加工；建筑装饰材料（不含油漆和涂料）、五金交电的销售；道路贳通货物运输。
1,智能化建筑工程、安防工程、计算机网络工程的设计与施工；安防设备、楼宇智能化设备、通讯设备（除卫星地面接收设备）、照明设备、机械设备及配件、计算机及配件、交通设施、不锈钢制品、五金、交电、办公用品、电子产品的销售。
1,机械设备、五金产品、电子产品的销售；自营和代理各类商品及技术的进出口业务，但国家限定企业经营或禁止进出口的商品及技术除外。
1,油压机、油压系统的生产和销售；油压元件、气动液压配件及辅助材料、电器机械及器材、五金交电、金属材料、化工材料的销售。
1,机电产品、化工产品、通讯器材、电子产品销售；计算机系统集成及软件开发；网络工程的开发与设计；投影设备及租赁。
1,纺织品、服装、帐篷、箱包、鞋帽的制造、加工；针纺织品及原料（不含棉花、蚕茧）、塑料制品、服装、鞋帽、箱包、玩具、计算机及配件的销售，自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。
1,纺织品、化学纤维、服装销售。（依法须经批准的项目
1,棉布、棉纱、针织布、化纤布、服装面料、服装服饰、皮革制品、床上用品的销售。
1,自营和代理各类商品及技术进出口业务，金属材料、纺织原料、化工原料及产品购销。
1,通信器件、通信系统、集成电路、电源、机械设备、电子仪器仪表、网络软硬件的研发、销售。
1,文化艺术交流活动组织策划，会务服务，展示展览服务，企业管理咨询；销售：工艺美术品、字画、邮票、金银饰品、珠宝玉器、黄金制品
1,粮油、饲用小麦麸销售。(依法须经批准的项目，经相关部门批准后方可开展经营活动)
1,制造、加工：电子产品、通讯器材、电脑配件；销售：机电设备、工艺品、五金交电。
1,煤炭、焦炭、焦沫、钢材、生铁、铁矿石、铁精粉、球团、建材、五金交电、水渣、膏炉灰、助磨剂销售。
1,机电设备及配件、水泵、电动工具、五金购销。（依法须经批准的项目，经相关部门批准后方可进行经营活动）
1,建筑材料、五金交电、钢材、木制品、建筑工程用机械设备及配件、矿山机械设备及配件、日用品、化工产品（危险品除外）、煤炭、金属材料、电线电缆、汽车配件、防水材料、防腐保温材料、水性涂料、仪器仪表、照相器材、监控器材、玻璃制品、不锈钢制品、铝旱金制品、橡胶制品、塑料制品、个人职业安全防护用品、计算机及配件销售。
1,电子元器件、无尘防静电用品、磨具磨料、五金工具、电器电料、照明器材、自动化设备配件、模具配件、切削工具、工量具、动力传动配件、橡塑制品、水暖配件、仓储物流设备、金属材料、劳保用品、包装材料、涂装设备的研发、销售；货物及技术的进出口业务。
1,通信设备、电子器材、仪表、计算机及配件、自动化控制设备、机电设备、五金、交电、建筑材料、文化用品、日用百货、服装鞋帽、床上用品、办公用品、工艺品销售；网络工程监管服务、软件开发。
1,金属材料、金属制品、五金产品销售；模具加工、销售；机械设备、耐热耐磨钢制品、汽车配件制造、销售。
1,研发、加工、销售：机电设备及配件、电子产品、电子元器件、五金；销售：电子材料、包装材料、金属制品、劳保用品、办公用品、电脑配件；自营和代理各类商品及技术的进出口业务。
1,电子产品、测试设备、自动化设备、节能灯具的研发、生产及销售；电脑、电子零部件的销售；电子产品的设计及技术咨询服务。
1,光学、机械电子产品的组装、销售及技术服务；光学、机械电子测试仪表技术咨询；计算机软件开发、技术咨询、技术服务、技术转让；仪器仪表销售；珠宝加工检测设备、矿物标本销售；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口商品和技术的除外）。
1,金属材料、五金产品、化学原料（除危险品）、矿产品的销售。
1,电器及配件、五金、交电、服装、鞋帽、纺织品、办公用品购销；家用电器、暖通设备、水处理设备的维修、维护、保养服务。
1,建筑材料、钢材、木材、包装材料、金属材料、五金交电、机电设备、办公用品、家用电器、仪器仪表销售；室内外装饰工程设计、施工。
1,金属制品、通用设备制造（制造限分支机构经营）、销售；五金交电、办公用品、照明电器、日用百货、服装、针纺织品、珠宝首饰、金属材料及配件、紧固件、标准件、化工原料及产品（不含化学危险品）、汽摩配件、机电产品、机械设备及配件、建筑材料销售；建筑工程、室内外装饰工程、机电工程施工。
1,建筑材料、装饰装潢材料、五金工具、水暖器材、电线电缆、照明器材、光伏发电设备、洁具、家用电器、金属材料销售；装饰装潢工程、土石方工程、园林绿化工程、光伏工程施工
1,农产品购销。
1,农业机械及配件、机械设备、机电设备销售与制造（制造限分支机构）。
1,预包装食品销售。
1,墙纸、墙纸辅料、墙布、壁画、建筑材料、装饰材料、机械设备及配件、五金机电、电子产品、通讯器材、计算机及配件、汽摩配件、纺织品、服装、箱包、鞋帽、皮革制品、日用百货、工艺品销售；自营和代理各类商品及技术的进出口业务（国家限定企业经营或进出口的商品和技术除外）。
1,机械设备、数控刀具及配件、自动化设备、机械零件、模具零件的销售及售后上门服务。
1,电子产品、五金交电、通讯器材、建筑材料、煤炭、钢材、机械设备、化工产品（不含危险化学品）、纺织品、机电设备、塑胶制品销售。
1,医疗器械、中药材、化工产品、化工原料、洗化、百货、服装、交电、五金电器、电子产品、通信设备、洗涤用品销售（以上均不含危险化学品）；计算机软件、网络技术开发、设计、转让、咨询服务；电子商务平台技术开发；医疗信息咨询服务（不含诊疗）；医药市场营销、市场调研；会务服务；企业管理体系认证咨询。
1,五金产品、钢材、金属制品、化工产品（危险品除外）、电子产品、建材、日用品、办公用品、个人职业安全防护用品、喷涂设备、汽车配件、矿山机械设备及配件、建筑工程用机械设备及配件批发、零售。
1,危险化学品的批发（按许可证所列范围经营）；普通货运。
1,废旧物资回收、销售；有色金属、金属材料、木材、化工产品及原料（化学危险品及易制毒化学品除外）、纺织原料及产品（国家专营及需专项审批的除外）、建筑材料、五金交电、日用杂品、橡胶制品销售；信息咨询（金融、证券、劳务中介信息除外）；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。
1,机械设备、机电设备、五金机械配件、有色金属铸造件、劳保用品、办公用品、电子设备的销售及上门维修；货物及技术的进出口业务。
1,预包装食品、建筑材料、金属材料（稀有金属、贵重金属除外）、耐火材料、洗化用品、玻璃制品、五金交电、机电设备、服装鞋帽、劳保用品、办公用品、体育用品、工艺品、日用百货、针纺织品销售；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。
1,机电设备、电子元器件、照明器材、润滑油、消防器材及设备、金属材料制品、建筑材料、橡胶塑料制品、染料助剂（危险品除外）、木材制品销售；信息技术咨询服务。
1,通信设备、数据网络软件产品的研发、销售、安装及技术服务；通讯系统工程施工。
1,化肥、农用薄膜、日用杂品、日用百货的批发、零售；代销不再分装的农作物种子。
1,电子产品、线路板及原辅材料、电子材料、电子元器件、化工产品（不含危险品）、五金制品、劳保用品、办公用品、日用百货、机电设备、汽车零部件、覆铜板、机械设备的销售；货物及技术的进出口业务。
1,纺织品、针织品、纺织原料、服装、鞋帽、五金产品、电子产品、化工产品（不含危险品）、机械设备及其配件、工艺品、箱、包的销售；自营和代理各类商品及技术的进出口业务，但国家限定企业经营或禁止进出口的商品和技术除外。
1,机电设备、磨料磨具、抛光材料、电动气动工具的销售。
1,生态金属漆开发、销售；五金交电、建筑材料、金属材料销售；工程机械设备及配件加工、销售。
1,塑料原料、塑料粒子、塑料制品、化工产品及原料（除危险品）的销售。
1,一类、二类、三类医疗器械批发、零售。
1,母婴用品、食品、纸尿裤、卫生巾、湿巾、日用品、化妆品、服装、鞋帽、针织品、纺织品、卫生用品、洗涤用品销售。
1,电子计算机软、硬件的技术开发、销售；通信产品、仪器仪表、电子产品、液晶显亍器、电梯配件的研发、加工、销售；科技技术咨询服务。
1,汽车配件、润滑油、五金交电、橡胶制品、塑料制品、汽车装饰用品、百货销售。
1,批发零售：纺织原料（除棉花，茧丝）、百货、金属材料、五金交电，化工产品（除危险品），建筑材料，工艺品（除金饰品）、机械设备、机电产品，电线电缆、文教办公用品；服装生产、销售。
1,通讯器材、电子产品的销售；通讯工程设计施工、维护及技术服务；相关软件的开发；网络布线工程的设计、施工；代办中国电信股份有限公司常州分公司委托的电信业务。
1,机电、制冷、供暖设备、电子产品、通讯设备、办公用品、建筑装饰材料、化工产品销售（不含危险化学品及监控化学品）；电力设施承装（修、试）；电力工程勘察、设计、咨询服务；室内外装饰装修；消防工程施工服务；广告设计、制作、发布；房屋租赁；道路工程施工。
1,金属材料、铸件、生铁、不锈钢制品销售；生产性废旧金属回收、销售；自营和代理各类商品及技术的进出品业务（国家限定公司经营和禁止进出口的商品及技术除外）。
1,计算机信息技术、网络技术、通讯工程、网络工程、电子计算机与电子信息技术研发、技术服务；企业营销策划；展览展亍服务；市场营销策划；设计、制作、代理、发布国内各类广告；电子产品、电讯器材、晋响设备、通讯器材、工艺礼品、电讯器材、服装鞋帽、服饰、电脑及配件、印刷机械、办公设备、文体用品、日用百货、包装材料、工艺礼品的销售。
1,水产制品加工，销售自产产品，鳗鱼苗的收购、包装、销售，经营本企业自产产品的出口业务和本企业所需原辅材料的进口业务（不涉及国营贸易管理商品，涉及配额许可证管理商品的，按国家有关规定办理申请）。
1,粮食购销。
1,流体控制设备及配件、气体阀门管道、五金陶瓷制品的销售，货物及技术的进出口业务。
1,粮食收购、销售。*
1,经销化工产品、化工原料、燃料油；商务信息咨询服务；自营和代理各类商品和技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。
1,不锈钢管及其他不锈钢制品销售。
1,汽车及汽车零部件、五金产品、日用百货、橡胶制品、服装、服饰、针纺织品、化妆品及卫生用品销售；机动车维修经营。***
1,机电设备、消防设备、机械设备、电子设备、楼宇智能化系统的安装、维修及保养；消防工程、建筑装饰工程、 水电安装工程、安防工程、智能化系统工程、室内外装饰装潢工程的设计与施工；销售：消防器材、五金产品、建筑材料、管件阀门、机电产品、电线电缆；平面设计；电脑图文设计、制作。
1,从事货物和技术的进出口业务，但国家限定公司经营或禁止进出口的商品和技术除外。
1,经销一类医疗器械，二类医疗器械，电子产品，家用电器，空气净化设备；食品销售
1,机械设备、五金产品、玩具、办公用品、工艺品、针织品、日用百货、皮革制品、家用电器、化妆品、电子产品、服装、鞋帽、体育用品、农副产品、塑料制品、消防器材、办公用品、健身器材、童车、童装、露天游乐场所游乐设备、厨房设备、卫生洁具销售。
1,建材、煤炭销售；环保设备及配件销售、开发、安装、维修、技术服务；市政工程施工。
1,金属制品、钢材、汽车及配件、汽车饰品、装饰材料、日用百货、办公用品、花卉、树木、服装、服饰、化妆品的销售；国内货运代理服务；自营和代理上述商品进出口业务（国家限定企业经营或禁止进出口的商品除外）。（依法须经批准的项目
1,研发、销售：电子产品及元器件；销售：机电设备、计算机硬件及周边设备、仪器仪表；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。
1,电子产品及通信设备（不含发射装置及卫星电视广播地面接受设施）、照明器材、办公自动化设备、五金交电、工艺美术品、家具、金属材料、化工原料及产品（不含危险化学品）、建筑材料、装璜材料、普通机械及配件、电器机械及器材、汽车配件、仪器仪表、针纺织品及原料的销售；百货的零售；干洗服务，报警仪器、设备的销售及安装调制。
1,针纺织品、化学纤维、棉麻制品、服装、箱包、鞋帽、皮革、服饰及辅料、真丝制品、化工原料（危险化学品除外）销售；自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）。
1,空气净化机、通用机械设备的销售、租赁及售后服务；纺织品、太阳能热水器配件、金属材料及其制品、办公用品、劳保用品的销售。
1,生产、加工、销售：机械配件、五金、模具、钣金件；销售：塑料制品、机械设备、电子产品元器件、金属材料、包装材料；提供上述产品的技术咨询及售后服务；自营和代理各类商品及技术的进出口业务。
1,销售：电子产品及配件、计算机及配件、通信设备、办公设备、五金、塑料制品、润滑油、模具；电子信息化智能系统的设计、安装及维护。
1,销售：食品、食用农产品、日用品、化妆品、母婴用品。
1,文化艺术交流活动策划；会务服务、展览展亍服务；加工、销售：核雕艺术品、竹木工艺品、金属工艺品、刺绣工艺品、缂丝工艺品、紫砂工艺品、玉石、蜜蜡、松石、南红、青金石；销售：字画、文化用品、办公用品、劳保用品、雕刻工具、体育用品、日用百货；手工艺品制作培训；网络开发；网络推广；网上销售各类工艺品；零售：图书、报刊、晋像制品。
1,货架、仓储设备、机械设备、工业自动化设备、电子产品、五金、塑料制品、办公用品销售；货架设计；金属制品研发、销售。
1,电梯、空调、制冷设备、机电设备、电梯零配件、建材、五金销售；商务咨询服务（除中介代理）。
1,金属粉末、铜合金、粉末冶金零件的研发、销售；企业咨询服务。
1,预包装食品兼散装食品零售；化妆品、电器、母婴用品、家居用品的销售；网络营销策划；软件开发服务。
1,针纺织品及面辅料、服装及原辅料、家居饰品、鞋帽、皮革制品、箱包、工艺品、机械设备、床上用品、服饰的销售（含通过网络销售）。
1,食品的销售（按许可证所列范围和方式经营）；紫砂制品、陶瓷制品、工艺美术品、茶具、生鲜食用农产品、化妆品、服装、鞋帽、箱包、饰品、日用品、家用电器、电子产品、建筑材料、装饰装潢材料、五金交电的销售；电子商务信息咨询服务；餐饮管理服务；组织养生文化交流活动；中医文化的研究、交流；养生保健服务；市场营销策划；企业形象策划；网站的设计与开发。
1,水果、农副产品的批发与零售。
1,许可经营项目：零售烟、酒。 一般经营项目：批发零售橡胶制品、防水涂料、油毡、厚纸、防爆制品、建筑材料、化工原料、金属材料、装璜、装饰材料、日用杂品、日用百货、日用化学制品。
1,电气设备的研发、设计、生产、销售。
1,承接建筑智能化工程；计算机系统集成产品、计算机网络产品、电子监控产品、计算机软件及配件、文具用品、办公设备及耗材、数码产品、电子产品（除医疗器械）、五金交电、家用电器、电线销售。
1,轻质建筑材料加工、销售；金属材料、电线电缆、阀门、电子产品、数码产品、汽车及零配件、矿产品、煤炭、一类医疗器械、工艺礼品、通讯设备、机械设备销售。
1,厨房设备、酒店用品、环保设备、不锈钢制品、电子元器件、通风管道及配件、食品机械销售；室内外装修装饰工程设计、施工；不锈钢制品、灶具、金属制品、通风设备生产（限分支机构）、销售；空调、家用电器销售、维修。
1,预包装食品兼散装食品批发、零售。
1,销售：建筑装饰材料、家具、陶瓷制品、工艺美术品、工艺品、珠宝玉器、钟表、管材管件、电缆电线、机电产品、五金交电、水暖器材、照明灯具、木材、家具、家居用品、针纺织品、环保设备、机械设备、金属材料。
1,网上销售化妆品、日用品、服装、汽车零配件，信息技术咨询服务，企业形象策划、会展服务，大型活动组织策划。
1,润滑油、金属制品、煤炭、钢材、纺织品、纺织原料、汽车零部件、日用百货、建筑装潢材料（危险品除外）、消防器材、工程用碎石、黄砂、水泥、橡胶制品、电子元器件、纸板、木材、服装批发、零售。
1,金属材料、电气机械及器材的销售。
1,机电科技、计算机软件领域内的技术开发、技术服务、技术转让；自动化设备、电子产品、工装夹具、模具、治具、检具的研发、销售及上门组装、维修、售后服务；销售：机电产品及配件、五金产品、金属制品、塑料制品、陶瓷制品、包装材料、电子耗材、劳保用品、化工原料（不含危险品）。
1,百货、日用杂品、建筑材料、五金交电、针纺织品、炊事机械、服装、鞋帽销售及售后服务、提供劳务服务；化工产品销售。
1,销售：家具、酒店用品、办公用品、化妆品、软装饰品、床上用品、不锈钢制品、雕塑摆件、工艺品、五金配件、家居用品、电子产品、日用百货、文体用品、服装服饰；装饰装潢工程的设计与施工。
1,玩具、家居用品批发及零售。
1,研发、销售；机电设备、机械配件、金属材料、橡塑制品、五金交电、水暖器材、纺织品、建筑材料、装饰材料；从事上述商品及技术的进出口业务。
1,金属材料、电子产品、机械设备、珠宝首饰、五金批发与零售；机械设备加工。
1,家居用品、床上用品、工艺美术品、酒店用品、水性涂料、电气机械及器材、纺织品、皮革制品、玩具、服装鞋帽、花卉、办公用品、文体用品及器材、五金、交电、家用电器、金属材料及制品、电子产品、建筑材料、仪器仪表、医疗器械的销售；建筑安装工程、室内外装饰工程、水电安装工程的设计、施工；木制品制造（仅限分支机构经营）；自营和代理各类商品和技术的进出口业务，国家限定公司经营或禁止进出口的商品和技术除外。
1,承接：环保工程、空气净化工程、水处理工程的设计与施工；销售：预包装食品、散装食品（商品类别限《食品流通许可证》核定范围经营）、乳制品（含婴幼儿配方乳粉）。销售：环保设备、机电设备、空气净化产品、酒店用品、酒店设备、日用百货、针纺织品、洗涤用品、家具、护理用品、包装材料、工艺品、纸制品、床上用品、文化办公用品、不锈钢制品、铝旱金用品、玻璃制品、卫生洁具；会展服务、企业形象策划、市场营销策划、展览展亍服务、礼仪服务。
1,智能家居集成系统开发、生产、销售；建筑幕墙工程、装修工程的设计、施工；建筑装潢材料、幕墙材料、装饰材料销售；抗震支架、重力支架、管廊支架的销售。
1,五金机电、手动工具、电动工具、气动工具、金属原材料、非专项行政许可类矿产品、机械设备、电子产品、橡塑制品、汽车配件、化工原料（不含危险化学品、易制毒化学品及监控化学品）、办公用品、工业设备、劳保用品、模具、刀具、量具、建材销售；暖通工程。
1,计算机及软件研发、销售；测绘仪器、实验仪器销售、生产（生产限分支机构）、维修、租赁、技术服务；机械设备、电子产品、通讯设备（不含广播、电视、卫星、地面接收设施）、办公用品、日用百货、劳保用品销售；测绘服务。
1,研发、生产、销售：环保设备、自动化设备；销售：机电设备及配件、电子材料、仪器仪表、防尘用品、非危险化工产品、非危险水处理试剂、水处理设备及配件；机电工程、水处理工程、智能化管理工程、管道工程的设计、施工、维修；提供水处理技术开发及技术咨询；自营和代理各类商品和技术的进出口业务。
1,电器设备销售、安装、维修；从事货物及技术的进出口业务，但国家限定公司经营或禁止进出口的商品及技术除外；道路普通货物运输（按许可证核准范围和有限期限经营）。
1,销售：钢材、建筑钢材、五金制品、橡胶制品、劳保用品、五金交电、服装服饰、鞋帽、箱包、数码产品、文化用品、工艺饰品、玩具、母婴用品、家居用品、针纺织品、羽绒制品、家具、化妆品、家用电器、灯具、五金配件、体育用品、仪器仪表、电子产品、建筑材料、装饰材料、汽车配件、农业机械、日用百货、办公用品、晋响设备、卫生洁具、消防设备、机电产品、机械配件、计算机软硬件及耗材、通讯器材。
1,建材、钢材、机织布、编织布批发、零售。
1,销售：五金机电，管件，阀门，手机，螺栓，不锈钢材，铸铁。
1,预包装食品批发兼零售（商品类别限《食品流通许可证》核定范围）。食品技术开发、技术服务；化工产品（不含危险品）、电子产品、汽车配件、仪器仪表、百货销售；婚庆礼仪服务，会议服务。
1,销售：服装、饰品、百货、工艺品、五金、劳保用品、办公用品。
1,自营和代理各类商品及技术的进出口业务（国家限定企业经营或禁止进出口的商品和技术除外）；通用机械、专用设备、电气机械及器材、五金产品、化工产品及原料（不含危险品）、金属材料、计算机及辅助设备、电子产品、通讯设备（不含卫星广播电视地面接收设施及发射装置）、办公用品的销售。
1,五金交电、电子元件、塑料原料、电动工具、气动工具、汽车配件、摩托车配件的批发、零售，汽车销售，商务信息咨询。
1,计算机软硬件、电子产品、通讯产品（不含广播、电视、卫星地面接收设施）、空调设备、通信产品、环保设备、电子元器件、通信器材、节能产品研发、销售、安装、维修、技术服务、技术咨询；信息技术咨询；通信技术研发、技术咨询、技术服务；信息系统集成服务；互联网信息服务；计算机网络工程、通信工程、网络工程、安防工程设计、施工；企业管理咨询；房屋租赁；环境检测；环境评估服务；自营和代理各类商品及技术的进出口业务。
1,机械设备及配件、汽车零部件加工、制造、销售；机械设备安装、维修；金属材料、建筑材料、装饰装潢材料、机电设备、五金交电、塑料制品、不锈钢制品、铸造件、橡胶制品、电子产品、化工产品（不含危险化学品）、轴承、电子元器件、模具、非标准件、冲压件、环保设备、办公用品销售；建筑工程施工；建筑劳务分包；工程机械租赁。
1,门窗、卷门、自动门、隔断、墙板、五金机电、相关配套设备销售、安装、维修及技术服务。
1,杀虫服务；农药（不含危险化学品）、化肥、日用化学品（不含危险品）、日用百货、包装机械、化工设备、五金、建材销售。
1,服装、服饰、鞋帽、五金产品、床上用品、纺织品及面辅料、家居饰品、箱包、玩具、工艺品、电子产品、家用电器、办公用品、日用品、文体用品、皮革制品、音响设备、化妆品的销售。
1,危险化学品批发（按许可证所列项目经营）；化工产品、金属材料、建筑及装潢材料、日用化学品、五金交电、汽车配件、日用百货销售。
